date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:29:34	103/103	---MC-	302	error ('Found')	text/html	date:Sun,%2018%20Oct%202020%2016:59:33%20GMT	https://bardy-demo.myshopify.com/11409948731/checkouts/7cb3c5341074ec3c7508cca9c6965b29	C:/xampp/htdocs/c/bardy-demo.myshopify.com/11409948731/checkouts/7cb3c5341074ec3c7508cca9c6965b29	(from https://bardy-demo.myshopify.com/collections)
22:29:36	156015/156015	---MCZ	200	added ('OK')	text/html	date:Sun,%2018%20Oct%202020%2016:59:34%20GMT	https://bardy-demo.myshopify.com/collections/best-seller-product/products/vortahole-valohoi	C:/xampp/htdocs/c/bardy-demo.myshopify.com/collections/best-seller-product/products/vortahole-valohoi.html	(from https://bardy-demo.myshopify.com/collections)
22:29:39	177841/177841	---MCZ	200	added ('OK')	text/html	date:Sun,%2018%20Oct%202020%2016:59:35%20GMT	https://bardy-demo.myshopify.com/collections/best-seller-product/products/buffekete-chai	C:/xampp/htdocs/c/bardy-demo.myshopify.com/collections/best-seller-product/products/buffekete-chai.html	(from https://bardy-demo.myshopify.com/collections)
22:29:44	163467/163467	---MCZ	200	added ('OK')	text/html	date:Sun,%2018%20Oct%202020%2016:59:38%20GMT	https://bardy-demo.myshopify.com/collections/best-seller-product/products/countdown-product	C:/xampp/htdocs/c/bardy-demo.myshopify.com/collections/best-seller-product/products/countdown-product.html	(from https://bardy-demo.myshopify.com/collections)
22:29:55	285928/285928	---MCZ	200	added ('OK')	text/html	date:Sun,%2018%20Oct%202020%2016:59:44%20GMT	https://bardy-demo.myshopify.com/collections/best-seller-product/products/dummy-text-for-title-1	C:/xampp/htdocs/c/bardy-demo.myshopify.com/collections/best-seller-product/products/dummy-text-for-title-1.html	(from https://bardy-demo.myshopify.com/collections)
22:30:12	144928/144928	---MCZ	200	added ('OK')	text/html	date:Sun,%2018%20Oct%202020%2016:59:46%20GMT	https://bardy-demo.myshopify.com/collections/featured-product/products/vortahole-valohoi	C:/xampp/htdocs/c/bardy-demo.myshopify.com/collections/featured-product/products/vortahole-valohoi.html	(from https://bardy-demo.myshopify.com/collections)
22:30:18	166543/166543	---MCZ	200	added ('OK')	text/html	date:Sun,%2018%20Oct%202020%2017:00:16%20GMT	https://bardy-demo.myshopify.com/collections/featured-product/products/dummy-product-name	C:/xampp/htdocs/c/bardy-demo.myshopify.com/collections/featured-product/products/dummy-product-name.html	(from https://bardy-demo.myshopify.com/collections)
22:30:24	166754/166754	---MCZ	200	added ('OK')	text/html	date:Sun,%2018%20Oct%202020%2017:00:16%20GMT	https://bardy-demo.myshopify.com/collections/featured-product/products/buffekete-chai	C:/xampp/htdocs/c/bardy-demo.myshopify.com/collections/featured-product/products/buffekete-chai.html	(from https://bardy-demo.myshopify.com/collections)
22:30:32	152380/152380	---MCZ	200	added ('OK')	text/html	date:Sun,%2018%20Oct%202020%2017:00:23%20GMT	https://bardy-demo.myshopify.com/collections/featured-product/products/countdown-product	C:/xampp/htdocs/c/bardy-demo.myshopify.com/collections/featured-product/products/countdown-product.html	(from https://bardy-demo.myshopify.com/collections)
22:30:37	125130/125130	---MCZ	200	added ('OK')	text/html	date:Sun,%2018%20Oct%202020%2017:00:36%20GMT	https://bardy-demo.myshopify.com/collections/new-arrival/products/vortahole-valohoi	C:/xampp/htdocs/c/bardy-demo.myshopify.com/collections/new-arrival/products/vortahole-valohoi.html	(from https://bardy-demo.myshopify.com/collections)
22:30:40	146745/146745	---MCZ	200	added ('OK')	text/html	date:Sun,%2018%20Oct%202020%2017:00:36%20GMT	https://bardy-demo.myshopify.com/collections/new-arrival/products/dummy-product-name	C:/xampp/htdocs/c/bardy-demo.myshopify.com/collections/new-arrival/products/dummy-product-name.html	(from https://bardy-demo.myshopify.com/collections)
22:30:44	146956/146956	---MCZ	200	added ('OK')	text/html	date:Sun,%2018%20Oct%202020%2017:00:39%20GMT	https://bardy-demo.myshopify.com/collections/new-arrival/products/buffekete-chai	C:/xampp/htdocs/c/bardy-demo.myshopify.com/collections/new-arrival/products/buffekete-chai.html	(from https://bardy-demo.myshopify.com/collections)
22:31:11	255043/255043	---MCZ	200	added ('OK')	text/html	date:Sun,%2018%20Oct%202020%2017:00:43%20GMT	https://bardy-demo.myshopify.com/collections/new-arrival/products/dummy-text-for-title-1	C:/xampp/htdocs/c/bardy-demo.myshopify.com/collections/new-arrival/products/dummy-text-for-title-1.html	(from https://bardy-demo.myshopify.com/collections)
